,ds,iOS,iOS_pi_lower,iOS_pi_upper,web,web_pi_lower,web_pi_upper,Android,Android_pi_lower,Android_pi_upper,mobile_web,mobile_web_pi_lower,mobile_web_pi_upper,Total,Total_pi_lower,Total_pi_upper
443,2019-04-25,79070.01470482344,72312.21961153585,85745.8133671786,136515.5546347325,120489.82959795375,154024.61376620576,33236.40538232547,30329.147100963804,36123.1525763504,28845.537727489424,25366.559027726755,32322.97642186226,277667.5124493708,248497.75533818017,308216.556131597
444,2019-04-26,76473.75199927969,69470.13555166383,83778.32201233153,124751.98600375048,106016.24971332861,140325.06905475823,32318.55099013778,29546.603531182845,35142.57203595957,27921.66424859918,24494.33936821329,31435.180385514177,261465.95324176716,229527.32816438857,290681.1434885635
445,2019-04-27,72880.0776081293,65272.895173928635,80130.98603146468,93928.3262559016,77267.81169931273,110323.2795324622,31058.248698490173,28259.954616562256,33974.34329845783,27294.653493284022,23440.458490516587,30675.640292826964,225161.3060558051,194241.11998032022,255104.24915521167
446,2019-04-28,75426.93485679528,68421.52289182998,82661.40925833155,97960.86541880848,80538.2998662847,114854.12533427466,31529.64616592066,28850.74745837207,34117.1328437595,28601.957576565954,25136.87950303532,32176.586284806803,233519.4040180904,202947.44971952203,263809.2537211725
447,2019-04-29,80018.06256037302,72879.59486795527,86927.03656550159,137900.8752298162,121559.56260523389,154148.316968505,33210.75377879535,30463.148501210057,36005.19974500636,30152.43771076771,26588.156484949694,33776.976059073924,281282.1292797523,251490.46245934893,310857.5293380869
448,2019-04-30,79698.41160194602,73107.27095114726,86672.42231664054,137248.5291103053,120928.93147910328,155867.24991652527,33472.58592505198,30801.269751885644,36210.119330028436,30400.11520663035,26869.45774704569,33939.900821398376,280819.64184393367,251706.92992918188,312689.6923845926
449,2019-05-01,79300.29091606196,72051.81351095784,86084.53220111028,136153.01637410547,118094.46511872935,153598.0655042524,33438.058989572375,30722.60925208399,36224.77850007994,29807.174421116084,26321.819642078044,33488.233414443195,278698.5407008559,247190.70752384924,309395.6096198858
450,2019-05-02,78130.52944893429,71539.6893778192,85170.4250876506,132004.88998218125,115955.99761386044,149023.87727307537,32973.29637240217,30296.195924847736,35835.705961633335,29245.835032967276,25764.16808868282,32761.07105926188,272354.550836485,243556.0510052102,302791.07938162115
451,2019-05-03,75199.99650994105,67970.83874874056,81810.94163894789,120553.39822790517,103121.98525652275,136575.70604135137,32023.261728053993,29408.968093137475,34985.72045741028,28190.182039060586,24417.4028052107,31516.362547376542,255966.83850496082,224919.19490361147,284888.73068508605
452,2019-05-04,71313.31442770644,64286.76326090633,78236.64129189147,90156.79169045898,73413.99530586212,106700.10151292518,30745.33337285449,27905.318885724464,33527.87912051126,27434.22807855168,24170.420380600837,31036.4719615236,219649.66756957158,189776.49783309374,249501.0938868515
453,2019-05-05,73616.61979133847,66706.06806833166,80602.36996955695,94725.53313188779,77587.80097409815,111852.79832424746,31214.727571123076,28418.273435510793,33954.856740598785,28618.98614867485,24826.315112282726,32073.870179966674,228175.86664302417,197538.45759022332,258483.89521436987
454,2019-05-06,78020.63203001455,71126.17669616787,84857.69023905804,135302.08542395796,118191.05971835137,152353.0788789428,32910.1202060315,30186.771757503728,35667.13455992097,30056.769876138096,26443.036980886918,33539.56705350069,276289.60753614205,245947.0451529099,306417.4707314225
455,2019-05-07,77575.8715510533,70719.62696800967,84777.51562268529,135375.0206429784,118036.43887433004,152602.0696666941,33202.7618142104,30493.333188226177,35832.61258517894,30204.84982076996,26766.99613872674,33897.86247386145,276358.50382901204,246016.39516929263,307110.06034841976
456,2019-05-08,77118.64548379403,69794.88733570819,84143.04743496404,135079.40344345532,117753.30151544776,150992.47220924168,33215.361283246275,30552.615361369222,36117.85338614295,29528.366363124744,25719.980630255093,32971.0782746885,274941.77657362033,243820.78484278027,304224.4513050372
457,2019-05-09,75958.09226603349,68632.30773105496,82942.99943992405,131789.48058865176,114903.51611527972,147401.70369741018,32813.38905855598,29843.991696903136,35562.3109188789,28902.11913601485,25307.104242377296,32342.007125169002,269463.0810492561,238686.91978561511,298249.0211813821
458,2019-05-10,73105.63094526253,66398.79413476815,80344.4931949738,121236.41754420684,103381.65401059022,137900.7651602647,31940.72124414451,29004.831198317654,34826.53843654837,27802.323783051834,24017.93291737665,31693.164213522516,254085.09351666571,222803.21226105266,284764.9610053094
459,2019-05-11,69364.65125653564,62519.87893044092,76377.40206606154,91759.06222969928,75536.43869209994,109695.48354475465,30753.23736356538,27849.11737049214,33657.07644975359,27024.612782412347,23518.12117038066,30607.994258029692,218901.56363221267,189423.55616341365,250337.95631859946
460,2019-05-12,71878.30153231093,65168.536764988654,78858.95501817788,97247.65092414933,80222.86247627343,114432.36448919728,31324.27894700354,28677.625729760875,34164.41031363343,28211.060209177158,24383.31446552779,31654.75745337641,228661.29161264095,198452.33943655077,259110.48727438497
461,2019-05-13,76552.63257404839,69552.00425540563,83367.47950064439,138724.11766226697,121394.9851403097,155741.27678045575,33130.31755482787,30353.107581305736,36016.773790170584,29674.449034368172,25988.270905694575,33447.527556291825,278081.5168255114,247288.36788271563,308573.0576275626
462,2019-05-14,76431.93769898616,69187.19466243725,83567.42324869029,139656.7358311935,122839.4515224508,157204.8914123524,33540.12599415455,30817.733184545537,36473.898621687054,29871.91045301217,26286.581077170656,33633.61336563073,279500.70997734636,249130.96044660424,310879.82664836047
463,2019-05-15,76344.90367510614,69319.3705147238,83737.1726708637,140161.03038474417,123447.94824853506,156739.7176256415,33673.72651165542,30774.785788792902,36477.83890168871,29267.836359078614,25495.142414783382,32831.039887187515,279447.4969305843,249037.24696683517,309785.7690853814
464,2019-05-16,75591.85921264873,68563.63946145528,82768.29641103004,137592.97800568753,122376.86259945667,155002.79056597533,33393.76504196962,30632.9234520719,36140.740750455516,28735.685025750685,25222.210895748674,32519.169440795147,275314.28728605655,246795.63640873253,306430.997168256
465,2019-05-17,73174.46121106499,66172.52278286287,80698.15856702728,127667.22213026354,110530.11042653189,144571.43631266602,32641.230927705135,29904.332442078932,35585.01050952761,27749.77040022594,24313.210673583784,31361.98360746316,261232.6846692596,230920.1763250575,292216.58899668406
466,2019-05-18,69885.64820631161,63108.664696220665,76199.19364119293,98708.26988115908,80831.62687713737,114188.4922769947,31569.13276330594,28928.649598418866,34479.9379032096,27103.31091393934,23058.711033966643,30883.15692898949,227266.36176471598,195927.65220574356,255750.7807503867
467,2019-05-19,72857.71070149768,66050.29843278699,80198.43198333692,104594.57415879393,87447.58346740442,121251.17316719671,32248.035329576927,29581.86530117172,35167.025257451925,28435.516403339538,24729.058439073906,32342.774684921904,238135.83659320808,207808.80564043706,268959.4050929075
468,2019-05-20,77985.72859367303,70904.79627479626,85307.4392194297,146339.1521053891,129435.37973648161,163350.43919731077,34151.80400822448,31100.43811988715,36951.299430090075,30055.93005535308,26370.446888802267,33862.19988913242,288532.6147626397,257811.0610199673,319471.3777359629
469,2019-05-21,78303.20767391712,71174.82447452341,84981.65326343651,147404.46042217064,130296.80660435019,165313.61068971167,34646.84825405768,31831.78747851916,37369.431213255644,30418.152827112528,26493.42950752669,34099.22485230132,290772.669177258,259796.84806491944,321763.92001870513
470,2019-05-22,78628.52159445241,72366.52714686676,86028.26191109125,147903.45983968297,131537.5334947664,164808.8717844328,34851.135834635825,32114.907549581996,37723.74754183208,29982.849114031447,26269.900149873527,33765.9497088787,291365.96638280264,262288.8683410887,322326.8309462348
471,2019-05-23,78252.43780566374,71520.56415149469,84813.65059472038,145192.88222000998,128834.51883770757,161526.7522198191,34625.625008885516,31785.9368024045,37429.2585677233,29619.651145990727,25750.63170393641,33490.029005594486,287690.59618054994,257891.65149554316,317259.6903878573
472,2019-05-24,76168.05988424784,69334.30813233122,82990.19503661802,134991.42571029149,118890.07137045726,152053.12031320456,33910.032374320996,31109.703351968365,36808.667228145976,28799.04978067435,24911.04769190862,32490.922364442373,273868.5677495347,244245.13054666546,304342.90494241094
473,2019-05-25,73161.00852947375,65236.627489826824,79805.93758835814,105630.84588033988,88502.25270815176,121496.95180136616,32856.545619884906,30082.311706233613,35531.67606612535,28310.544771362773,24629.600850621882,31978.21287564547,239958.94480106133,208450.79275483408,268812.7783314951
474,2019-05-26,76357.6845569742,69122.2508981734,83943.89934032051,110999.84931817908,94687.76710761238,126278.93651515564,33535.38504886889,30801.40291271402,36356.92544711417,29789.8302778702,26379.129484102938,33322.1526465829,250682.74920189238,220990.55040260273,279901.91394917323
475,2019-05-27,81648.85874481694,75131.31982347961,88312.13882122727,152124.4463527015,135703.35827338207,168761.02012724403,35420.559504928504,32591.611260096473,38194.59945162901,31543.229786368625,27825.08123785673,35395.81995081023,300737.0943888155,271251.3705948149,330663.5783509105
476,2019-05-28,82065.41629887084,75620.74156946117,88748.54051592239,152482.49089943143,135225.20333990917,169265.9870763112,35879.107891524036,33106.810339590505,38860.398893236255,32021.505295929815,28130.487414234667,35700.49408739474,302448.5203857561,272083.2426631955,332575.4205728646
477,2019-05-29,82424.85938812139,75883.8976682034,89572.80579642567,152204.3490809879,135538.61665318738,170176.05575410626,36030.09798879177,33218.18337135645,39001.940459475685,31682.937185069117,27801.20322659282,35738.1496902148,302342.24364297016,272441.90091934,334488.9517002224
478,2019-05-30,82018.84465987077,74762.40536562739,89424.00823321455,148665.72101566455,132455.7951959586,166107.09009524883,35736.0301166334,32938.72037039714,38705.58163758915,31395.29017583003,27395.9710789911,35248.385406346584,297815.8859679987,267552.89201097423,329485.0653723991
479,2019-05-31,79843.08795692213,72257.18606310962,86955.29760595594,137605.35335600347,120439.26791053392,154918.848134439,34938.56412439285,32261.50943204697,37594.51204476886,30627.751359921727,26868.09418506355,34557.9546075223,283014.7567972402,251826.05759075406,314026.6123926861
480,2019-06-01,76687.4597121401,69822.1649509108,83749.9848447584,107375.62357344356,89684.65329901011,124441.30562491606,33792.180047926326,30867.754708841665,36858.224286916586,30169.11206614638,26336.56107205337,33872.71779199415,248024.37539965636,216711.13403081594,278922.23254858516
481,2019-06-02,79684.11690953815,73031.34479917021,86763.15351546952,111885.91606129886,94237.32813212408,128979.14355048559,34369.677724788,31359.878072515727,37157.853454416705,31654.968483318695,27696.753523438398,35279.29313656979,257594.6791789437,226325.30452724843,288179.44365694164
482,2019-06-03,84730.92031182954,77948.26567058389,92177.83791200933,152182.4604782399,134866.6056346327,169105.48273138833,36147.862709218476,33308.61467164252,39076.26692988658,33392.15481776436,29303.748772909767,37053.44108994028,306453.3983170523,275427.23474976886,337413.0286632245
483,2019-06-04,84866.96974011578,77423.72953120999,91621.57144429107,151762.37385843645,134522.70173912693,167937.82761610355,36496.71162017268,33645.774066748236,39636.355610158505,33832.53393535567,29838.235497702597,37499.61168911646,306958.58915408055,275430.44083478773,336695.3663596696
484,2019-06-05,84918.86690207412,77642.3967884309,91927.17505991798,150773.86107975495,134171.15402875995,167767.01071191905,36538.290748368585,33762.97124085748,39305.59886840582,33436.04246898018,29516.19635872597,37261.14673707408,305667.0611991779,275092.7184167743,336260.9313773169
485,2019-06-06,84187.98957630426,77175.44969049218,90940.82060020312,146608.61008264264,130387.21797128786,162024.0200311229,36138.07771183875,33420.998170119456,38895.26387981021,33072.60683560549,29224.72467453638,36730.02696910378,300007.2842063912,270208.3905064359,328590.13148024003
486,2019-06-07,81680.11692515016,74069.55309814622,88691.95447505261,135019.1301665673,117960.90662756286,151025.22033158306,35240.606935922515,32642.90746758804,38212.20378083365,32214.017582905595,28158.11996073821,35934.702885382685,284153.87161054555,252831.48715403533,313864.081472852
487,2019-06-08,78195.23739603967,70824.54927924911,84971.08858504429,104369.02356940511,86941.26661284745,121436.68459043863,34003.05158330613,31168.822193386957,36835.62489781228,31652.035686599676,27872.322727949242,35421.52496031989,248219.3482353506,216806.96081343276,278664.9230336151
488,2019-06-09,80875.3932897762,74046.55434119745,88239.87875337462,108576.11784373822,91459.03512986579,124433.6950548039,34500.6494335683,31769.539650775005,37436.823581077355,33025.50788766188,29133.304984532348,36830.6157655411,256977.66845474456,226408.43410637058,286941.013154797
489,2019-06-10,85627.81885424438,78399.78072573716,92426.12327205636,148692.13494722638,131432.4389614747,164966.84886083187,36212.3221233472,33401.92430625457,39192.25665895852,34644.70729327341,30938.883067751252,38469.19480464452,305176.98321809137,274173.0270612177,335054.4235964912
490,2019-06-11,85500.21258308947,78457.86369900788,92209.13725431387,148216.64199589152,130827.40379875216,164998.91503922766,36509.78275121913,33872.492387347556,39496.85883023278,34965.026835358236,31025.093147105203,38545.33502256828,305191.66416555835,274182.8530322128,335250.2461463426
